timestamp,value,pod
2023-07-11 13:12:54,240.748559,catalogue-db-6b55d8cdb7-dph5w
2023-07-11 13:13:54,241.370994,catalogue-db-6b55d8cdb7-dph5w
2023-07-11 13:14:54,241.938342,catalogue-db-6b55d8cdb7-dph5w
2023-07-11 13:15:54,242.539095,catalogue-db-6b55d8cdb7-dph5w
2023-07-11 13:16:54,243.181946,catalogue-db-6b55d8cdb7-dph5w
2023-07-11 13:08:54,0.575287,front-end-7f5c844b4c-jw2gq
2023-07-11 13:09:54,1.03976,front-end-7f5c844b4c-jw2gq
2023-07-11 13:10:54,1.739431,front-end-7f5c844b4c-jw2gq
2023-07-11 13:11:54,2.67765,front-end-7f5c844b4c-jw2gq
2023-07-11 13:12:54,3.84939,front-end-7f5c844b4c-jw2gq
2023-07-11 13:13:54,5.224046,front-end-7f5c844b4c-jw2gq
2023-07-11 13:14:54,6.350719,front-end-7f5c844b4c-jw2gq
2023-07-11 13:15:54,7.947104,front-end-7f5c844b4c-jw2gq
2023-07-11 13:16:54,9.305154,front-end-7f5c844b4c-jw2gq
2023-07-11 13:06:54,0.01059,front-end-7f5c844b4c-94zxf
2023-07-11 13:07:54,0.852799,front-end-7f5c844b4c-94zxf
2023-07-11 13:08:54,1.696788,front-end-7f5c844b4c-94zxf
2023-07-11 13:09:54,3.042002,front-end-7f5c844b4c-94zxf
2023-07-11 13:10:54,4.613252,front-end-7f5c844b4c-94zxf
2023-07-11 13:11:54,6.259336,front-end-7f5c844b4c-94zxf
2023-07-11 13:12:54,8.119738,front-end-7f5c844b4c-94zxf
2023-07-11 13:13:54,10.579108,front-end-7f5c844b4c-94zxf
2023-07-11 13:14:54,13.031145,front-end-7f5c844b4c-94zxf
2023-07-11 13:15:54,15.030656,front-end-7f5c844b4c-94zxf
2023-07-11 13:16:54,17.434818,front-end-7f5c844b4c-94zxf
2023-07-11 13:00:54,67.614432,front-end-7f5c844b4c-z924m
2023-07-11 13:01:54,68.003421,front-end-7f5c844b4c-z924m
2023-07-11 13:02:54,69.740914,front-end-7f5c844b4c-z924m
2023-07-11 13:03:54,72.058287,front-end-7f5c844b4c-z924m
2023-07-11 13:04:54,74.790253,front-end-7f5c844b4c-z924m
2023-07-11 13:05:54,78.573744,front-end-7f5c844b4c-z924m
2023-07-11 13:06:54,82.145513,front-end-7f5c844b4c-z924m
2023-07-11 13:07:54,86.812335,front-end-7f5c844b4c-z924m
2023-07-11 13:08:54,91.984489,front-end-7f5c844b4c-z924m
2023-07-11 13:09:54,96.7668,front-end-7f5c844b4c-z924m
2023-07-11 13:10:54,102.108212,front-end-7f5c844b4c-z924m
2023-07-11 13:11:54,108.341012,front-end-7f5c844b4c-z924m
2023-07-11 13:12:54,113.876374,front-end-7f5c844b4c-z924m
2023-07-11 13:13:54,119.537518,front-end-7f5c844b4c-z924m
2023-07-11 13:14:54,125.585789,front-end-7f5c844b4c-z924m
2023-07-11 13:15:54,131.070973,front-end-7f5c844b4c-z924m
2023-07-11 13:16:54,137.293275,front-end-7f5c844b4c-z924m
2023-07-11 13:03:54,0.541757,front-end-7f5c844b4c-sd7gd
2023-07-11 13:04:54,1.119097,front-end-7f5c844b4c-sd7gd
2023-07-11 13:05:54,2.284106,front-end-7f5c844b4c-sd7gd
2023-07-11 13:06:54,4.193514,front-end-7f5c844b4c-sd7gd
2023-07-11 13:07:54,5.964237,front-end-7f5c844b4c-sd7gd
2023-07-11 13:08:54,8.20343,front-end-7f5c844b4c-sd7gd
2023-07-11 13:09:54,11.22775,front-end-7f5c844b4c-sd7gd
2023-07-11 13:10:54,13.693372,front-end-7f5c844b4c-sd7gd
2023-07-11 13:11:54,17.805534,front-end-7f5c844b4c-sd7gd
2023-07-11 13:12:54,21.41837,front-end-7f5c844b4c-sd7gd
2023-07-11 13:13:54,24.92842,front-end-7f5c844b4c-sd7gd
2023-07-11 13:14:54,28.664187,front-end-7f5c844b4c-sd7gd
2023-07-11 13:15:54,32.534657,front-end-7f5c844b4c-sd7gd
2023-07-11 13:16:54,36.219421,front-end-7f5c844b4c-sd7gd
2023-07-11 13:10:54,0.681625,front-end-7f5c844b4c-twfpn
2023-07-11 13:11:54,1.191425,front-end-7f5c844b4c-twfpn
2023-07-11 13:12:54,1.692727,front-end-7f5c844b4c-twfpn
2023-07-11 13:13:54,2.743464,front-end-7f5c844b4c-twfpn
2023-07-11 13:14:54,3.487008,front-end-7f5c844b4c-twfpn
2023-07-11 13:15:54,4.283294,front-end-7f5c844b4c-twfpn
2023-07-11 13:16:54,4.927692,front-end-7f5c844b4c-twfpn
2023-07-11 13:12:54,27.681056,orders-74f65597c5-lttdn
2023-07-11 13:13:54,36.909467,orders-74f65597c5-lttdn
2023-07-11 13:14:54,40.313654,orders-74f65597c5-lttdn
2023-07-11 13:15:54,42.426718,orders-74f65597c5-lttdn
2023-07-11 13:16:54,43.95036,orders-74f65597c5-lttdn
2023-07-11 13:08:54,19.317822,orders-74f65597c5-lzr4t
2023-07-11 13:09:54,36.622022,orders-74f65597c5-lzr4t
2023-07-11 13:10:54,40.347298,orders-74f65597c5-lzr4t
2023-07-11 13:11:54,44.720296,orders-74f65597c5-lzr4t
2023-07-11 13:12:54,46.446139,orders-74f65597c5-lzr4t
2023-07-11 13:13:54,48.403186,orders-74f65597c5-lzr4t
2023-07-11 13:14:54,50.07074,orders-74f65597c5-lzr4t
2023-07-11 13:15:54,50.858411,orders-74f65597c5-lzr4t
2023-07-11 13:16:54,51.907828,orders-74f65597c5-lzr4t
2023-07-11 13:12:54,18.522922,orders-74f65597c5-pp9wc
2023-07-11 13:13:54,36.849263,orders-74f65597c5-pp9wc
2023-07-11 13:14:54,40.70814,orders-74f65597c5-pp9wc
2023-07-11 13:15:54,42.265329,orders-74f65597c5-pp9wc
2023-07-11 13:16:54,43.874464,orders-74f65597c5-pp9wc
2023-07-11 13:00:54,86.984421,orders-74f65597c5-zj6qv
2023-07-11 13:01:54,87.102717,orders-74f65597c5-zj6qv
2023-07-11 13:02:54,87.56698,orders-74f65597c5-zj6qv
2023-07-11 13:03:54,88.165174,orders-74f65597c5-zj6qv
2023-07-11 13:04:54,89.455823,orders-74f65597c5-zj6qv
2023-07-11 13:05:54,90.587461,orders-74f65597c5-zj6qv
2023-07-11 13:06:54,91.897054,orders-74f65597c5-zj6qv
2023-07-11 13:07:54,93.756945,orders-74f65597c5-zj6qv
2023-07-11 13:08:54,95.166611,orders-74f65597c5-zj6qv
2023-07-11 13:09:54,96.2856,orders-74f65597c5-zj6qv
2023-07-11 13:10:54,97.691317,orders-74f65597c5-zj6qv
2023-07-11 13:11:54,103.607466,orders-74f65597c5-zj6qv
2023-07-11 13:12:54,105.353888,orders-74f65597c5-zj6qv
2023-07-11 13:13:54,105.877375,orders-74f65597c5-zj6qv
2023-07-11 13:14:54,106.333267,orders-74f65597c5-zj6qv
2023-07-11 13:15:54,106.856628,orders-74f65597c5-zj6qv
2023-07-11 13:16:54,107.53649,orders-74f65597c5-zj6qv
2023-07-11 13:11:54,0.00923,orders-74f65597c5-4g58z
2023-07-11 13:12:54,27.658854,orders-74f65597c5-4g58z
2023-07-11 13:13:54,34.986732,orders-74f65597c5-4g58z
2023-07-11 13:14:54,38.307875,orders-74f65597c5-4g58z
2023-07-11 13:15:54,40.776847,orders-74f65597c5-4g58z
2023-07-11 13:16:54,42.564366,orders-74f65597c5-4g58z
2023-07-11 13:11:54,0.009797,orders-74f65597c5-pnnm9
2023-07-11 13:12:54,28.86876,orders-74f65597c5-pnnm9
2023-07-11 13:13:54,36.049268,orders-74f65597c5-pnnm9
2023-07-11 13:14:54,39.631529,orders-74f65597c5-pnnm9
2023-07-11 13:15:54,41.689164,orders-74f65597c5-pnnm9
2023-07-11 13:16:54,43.736537,orders-74f65597c5-pnnm9
2023-07-11 13:00:54,1663.476545,orders-db-795cb4dcd8-zjrsx
2023-07-11 13:01:54,1663.599073,orders-db-795cb4dcd8-zjrsx
2023-07-11 13:02:54,1663.809548,orders-db-795cb4dcd8-zjrsx
2023-07-11 13:03:54,1663.984404,orders-db-795cb4dcd8-zjrsx
2023-07-11 13:04:54,1664.223116,orders-db-795cb4dcd8-zjrsx
2023-07-11 13:05:54,1664.414066,orders-db-795cb4dcd8-zjrsx
2023-07-11 13:06:54,1664.655775,orders-db-795cb4dcd8-zjrsx
2023-07-11 13:07:54,1664.961052,orders-db-795cb4dcd8-zjrsx
2023-07-11 13:08:54,1665.178235,orders-db-795cb4dcd8-zjrsx
2023-07-11 13:09:54,1665.513162,orders-db-795cb4dcd8-zjrsx
2023-07-11 13:10:54,1665.737295,orders-db-795cb4dcd8-zjrsx
2023-07-11 13:11:54,1666.087771,orders-db-795cb4dcd8-zjrsx
2023-07-11 13:12:54,1666.363022,orders-db-795cb4dcd8-zjrsx
2023-07-11 13:13:54,1666.778754,orders-db-795cb4dcd8-zjrsx
2023-07-11 13:14:54,1667.184475,orders-db-795cb4dcd8-zjrsx
2023-07-11 13:15:54,1667.58202,orders-db-795cb4dcd8-zjrsx
2023-07-11 13:16:54,1667.919777,orders-db-795cb4dcd8-zjrsx
2023-07-11 13:00:54,65.156539,payment-c7df5b49-t25pz
2023-07-11 13:01:54,65.173662,payment-c7df5b49-t25pz
2023-07-11 13:02:54,65.200575,payment-c7df5b49-t25pz
2023-07-11 13:03:54,65.245268,payment-c7df5b49-t25pz
2023-07-11 13:04:54,65.312331,payment-c7df5b49-t25pz
2023-07-11 13:05:54,65.386354,payment-c7df5b49-t25pz
2023-07-11 13:06:54,65.483949,payment-c7df5b49-t25pz
2023-07-11 13:07:54,65.588011,payment-c7df5b49-t25pz
2023-07-11 13:08:54,65.680032,payment-c7df5b49-t25pz
2023-07-11 13:09:54,65.793509,payment-c7df5b49-t25pz
2023-07-11 13:10:54,65.919716,payment-c7df5b49-t25pz
2023-07-11 13:11:54,66.084051,payment-c7df5b49-t25pz
2023-07-11 13:12:54,66.169078,payment-c7df5b49-t25pz
2023-07-11 13:13:54,66.359561,payment-c7df5b49-t25pz
2023-07-11 13:14:54,66.525653,payment-c7df5b49-t25pz
2023-07-11 13:15:54,66.744326,payment-c7df5b49-t25pz
2023-07-11 13:16:54,66.938224,payment-c7df5b49-t25pz
2023-07-11 13:00:54,494.966302,queue-master-9fc44d68d-cj57z
2023-07-11 13:01:54,495.034187,queue-master-9fc44d68d-cj57z
2023-07-11 13:02:54,495.155234,queue-master-9fc44d68d-cj57z
2023-07-11 13:03:54,495.385026,queue-master-9fc44d68d-cj57z
2023-07-11 13:04:54,495.54019,queue-master-9fc44d68d-cj57z
2023-07-11 13:05:54,495.816266,queue-master-9fc44d68d-cj57z
2023-07-11 13:06:54,496.142653,queue-master-9fc44d68d-cj57z
2023-07-11 13:07:54,496.509533,queue-master-9fc44d68d-cj57z
2023-07-11 13:08:54,496.81839,queue-master-9fc44d68d-cj57z
2023-07-11 13:09:54,497.13156,queue-master-9fc44d68d-cj57z
2023-07-11 13:10:54,497.737487,queue-master-9fc44d68d-cj57z
2023-07-11 13:11:54,498.224102,queue-master-9fc44d68d-cj57z
2023-07-11 13:12:54,498.470111,queue-master-9fc44d68d-cj57z
2023-07-11 13:13:54,499.073071,queue-master-9fc44d68d-cj57z
2023-07-11 13:14:54,499.672402,queue-master-9fc44d68d-cj57z
2023-07-11 13:15:54,500.209193,queue-master-9fc44d68d-cj57z
2023-07-11 13:16:54,500.892752,queue-master-9fc44d68d-cj57z
2023-07-11 13:00:54,3969.043207,rabbitmq-6576689cc9-f6g45
2023-07-11 13:01:54,3969.390049,rabbitmq-6576689cc9-f6g45
2023-07-11 13:02:54,3969.919567,rabbitmq-6576689cc9-f6g45
2023-07-11 13:03:54,3970.544435,rabbitmq-6576689cc9-f6g45
2023-07-11 13:04:54,3971.05654,rabbitmq-6576689cc9-f6g45
2023-07-11 13:05:54,3971.62462,rabbitmq-6576689cc9-f6g45
2023-07-11 13:06:54,3972.197686,rabbitmq-6576689cc9-f6g45
2023-07-11 13:07:54,3972.823755,rabbitmq-6576689cc9-f6g45
2023-07-11 13:08:54,3973.485472,rabbitmq-6576689cc9-f6g45
2023-07-11 13:09:54,3973.987662,rabbitmq-6576689cc9-f6g45
2023-07-11 13:10:54,3974.683261,rabbitmq-6576689cc9-f6g45
2023-07-11 13:11:54,3975.528057,rabbitmq-6576689cc9-f6g45
2023-07-11 13:12:54,3976.15538,rabbitmq-6576689cc9-f6g45
2023-07-11 13:13:54,3976.868729,rabbitmq-6576689cc9-f6g45
2023-07-11 13:14:54,3977.69852,rabbitmq-6576689cc9-f6g45
2023-07-11 13:15:54,3978.442874,rabbitmq-6576689cc9-f6g45
2023-07-11 13:16:54,3979.282368,rabbitmq-6576689cc9-f6g45
2023-07-11 13:00:54,574.533631,session-db-695f7fd48f-42hcz
2023-07-11 13:01:54,574.581208,session-db-695f7fd48f-42hcz
2023-07-11 13:02:54,574.697225,session-db-695f7fd48f-42hcz
2023-07-11 13:03:54,574.81167,session-db-695f7fd48f-42hcz
2023-07-11 13:04:54,574.964736,session-db-695f7fd48f-42hcz
2023-07-11 13:05:54,575.155159,session-db-695f7fd48f-42hcz
2023-07-11 13:06:54,575.377864,session-db-695f7fd48f-42hcz
2023-07-11 13:07:54,575.605836,session-db-695f7fd48f-42hcz
2023-07-11 13:08:54,575.897937,session-db-695f7fd48f-42hcz
2023-07-11 13:09:54,576.19045,session-db-695f7fd48f-42hcz
2023-07-11 13:10:54,576.518242,session-db-695f7fd48f-42hcz
2023-07-11 13:11:54,576.923346,session-db-695f7fd48f-42hcz
2023-07-11 13:12:54,577.363718,session-db-695f7fd48f-42hcz
2023-07-11 13:13:54,577.803946,session-db-695f7fd48f-42hcz
2023-07-11 13:14:54,578.22485,session-db-695f7fd48f-42hcz
2023-07-11 13:15:54,578.603922,session-db-695f7fd48f-42hcz
2023-07-11 13:16:54,579.097602,session-db-695f7fd48f-42hcz
2023-07-11 13:00:54,465.458423,shipping-79c568cddc-sspnz
2023-07-11 13:01:54,465.506411,shipping-79c568cddc-sspnz
2023-07-11 13:02:54,465.599586,shipping-79c568cddc-sspnz
2023-07-11 13:03:54,465.755031,shipping-79c568cddc-sspnz
2023-07-11 13:04:54,465.947531,shipping-79c568cddc-sspnz
2023-07-11 13:05:54,466.208557,shipping-79c568cddc-sspnz
2023-07-11 13:06:54,466.536112,shipping-79c568cddc-sspnz
2023-07-11 13:07:54,466.911348,shipping-79c568cddc-sspnz
2023-07-11 13:08:54,467.217193,shipping-79c568cddc-sspnz
2023-07-11 13:09:54,467.588379,shipping-79c568cddc-sspnz
2023-07-11 13:10:54,468.044765,shipping-79c568cddc-sspnz
2023-07-11 13:11:54,468.616356,shipping-79c568cddc-sspnz
2023-07-11 13:12:54,468.834849,shipping-79c568cddc-sspnz
2023-07-11 13:13:54,469.449917,shipping-79c568cddc-sspnz
2023-07-11 13:14:54,470.07117,shipping-79c568cddc-sspnz
2023-07-11 13:15:54,470.688409,shipping-79c568cddc-sspnz
2023-07-11 13:16:54,471.219728,shipping-79c568cddc-sspnz
2023-07-11 13:12:54,0.020932,user-79dddf5cc9-2tfzx
2023-07-11 13:13:54,0.024314,user-79dddf5cc9-2tfzx
2023-07-11 13:14:54,0.02745,user-79dddf5cc9-2tfzx
2023-07-11 13:15:54,0.367878,user-79dddf5cc9-2tfzx
2023-07-11 13:16:54,1.670984,user-79dddf5cc9-2tfzx
2023-07-11 13:00:54,158.297544,user-79dddf5cc9-5ws59
2023-07-11 13:01:54,158.43163,user-79dddf5cc9-5ws59
2023-07-11 13:02:54,158.709329,user-79dddf5cc9-5ws59
2023-07-11 13:03:54,159.33634,user-79dddf5cc9-5ws59
2023-07-11 13:04:54,160.069007,user-79dddf5cc9-5ws59
2023-07-11 13:05:54,160.963847,user-79dddf5cc9-5ws59
2023-07-11 13:06:54,161.8165,user-79dddf5cc9-5ws59
2023-07-11 13:07:54,163.334961,user-79dddf5cc9-5ws59
2023-07-11 13:08:54,164.802633,user-79dddf5cc9-5ws59
2023-07-11 13:09:54,166.353806,user-79dddf5cc9-5ws59
2023-07-11 13:10:54,168.208497,user-79dddf5cc9-5ws59
2023-07-11 13:11:54,170.184739,user-79dddf5cc9-5ws59
2023-07-11 13:12:54,171.757223,user-79dddf5cc9-5ws59
2023-07-11 13:13:54,174.148393,user-79dddf5cc9-5ws59
2023-07-11 13:14:54,176.737091,user-79dddf5cc9-5ws59
2023-07-11 13:15:54,178.451607,user-79dddf5cc9-5ws59
2023-07-11 13:16:54,180.082122,user-79dddf5cc9-5ws59
2023-07-11 13:00:54,1509.040857,user-db-b8dfb847c-bztm2
2023-07-11 13:01:54,1509.245512,user-db-b8dfb847c-bztm2
2023-07-11 13:02:54,1509.566397,user-db-b8dfb847c-bztm2
2023-07-11 13:03:54,1509.975747,user-db-b8dfb847c-bztm2
2023-07-11 13:04:54,1510.593893,user-db-b8dfb847c-bztm2
2023-07-11 13:05:54,1511.215575,user-db-b8dfb847c-bztm2
2023-07-11 13:06:54,1512.242911,user-db-b8dfb847c-bztm2
2023-07-11 13:07:54,1513.124287,user-db-b8dfb847c-bztm2
2023-07-11 13:08:54,1514.043097,user-db-b8dfb847c-bztm2
2023-07-11 13:09:54,1515.140521,user-db-b8dfb847c-bztm2
2023-07-11 13:10:54,1523.288415,user-db-b8dfb847c-bztm2
2023-07-11 13:11:54,1524.505009,user-db-b8dfb847c-bztm2
2023-07-11 13:12:54,1525.752177,user-db-b8dfb847c-bztm2
2023-07-11 13:13:54,1527.355935,user-db-b8dfb847c-bztm2
2023-07-11 13:14:54,1528.887678,user-db-b8dfb847c-bztm2
2023-07-11 13:15:54,1530.49828,user-db-b8dfb847c-bztm2
2023-07-11 13:16:54,1532.172698,user-db-b8dfb847c-bztm2
2023-07-11 13:11:54,0.018667,orders-74f65597c5-lttdn
